,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio,profit
772,0,20,20200901091000 ,0.5,0.7,5,1,0.5,0.5,2000,0.21,9,5,0.56,1.89
2058,0,20,20200901091000 ,0.7,0.5,10,2,0.3,0.7,100,0.37,10,6,0.6,3.7
1032,0,20,20200901091000 ,0.5,0.7,100,1,0.3,0.7,100,0.21,7,4,0.57,1.47
1136,0,20,20200901092000 ,0.5,0.7,100,2,0.5,0.5,20000,0.21,2,1,0.5,0.42
483,0,20,20200901101000 ,0.5,0.5,100,1,0.5,0.5,100,0.14,26,14,0.54,3.64
1208,0,20,20200901092000 ,0.5,0.9,2,1,0.5,0.5,20000,0.3,12,8,0.67,3.6
193,0,20,20200901092000 ,0.5,0.5,5,1,0.5,0.5,100,0.09,40,24,0.6,3.6
1020,0,20,20200901091000 ,0.5,0.7,100,1,0.3,0.5,100,0.2,9,6,0.67,1.8
2839,0,20,20200901091000 ,0.7,0.9,5,2,0.5,0.5,100,0.2,7,4,0.57,1.4
2849,0,20,20200901093000 ,0.7,0.9,5,2,0.5,0.7,100,0.16,22,13,0.59,3.52
790,0,20,20200901093000 ,0.5,0.7,5,1,0.5,0.7,20000,0.27,13,6,0.46,3.51
520,0,20,20200901091000 ,0.5,0.5,100,2,0.3,0.5,2000,0.19,9,6,0.67,1.71
1074,0,20,20200901093000 ,0.5,0.7,100,1,0.5,0.7,2000,0.29,12,6,0.5,3.48
988,0,20,20200901091000 ,0.5,0.7,10,2,0.5,0.5,2000,0.19,8,5,0.62,1.52
1365,0,20,20200901093000 ,0.5,0.9,5,1,0.5,0.7,20000,0.29,12,4,0.33,3.48
3042,0,20,20200901093000 ,0.7,0.9,100,2,0.5,0.7,100,0.19,6,2,0.33,1.14
2850,0,20,20200901101000 ,0.7,0.9,5,2,0.5,0.7,100,0.1,34,20,0.59,3.4
1881,0,20,20200901091000 ,0.7,0.5,5,1,0.3,0.7,100,0.26,13,7,0.54,3.38
1987,0,20,20200901091000 ,0.7,0.5,10,1,0.3,0.5,100,0.24,14,9,0.64,3.36
2486,0,20,20200901091000 ,0.7,0.7,10,2,0.3,0.5,100,0.24,14,9,0.64,3.36
1347,0,20,20200901091000 ,0.5,0.9,5,1,0.5,0.5,2000,0.18,9,6,0.67,1.62
1682,0,20,20200901091000 ,0.5,0.9,100,2,0.3,0.7,2000,0.18,9,6,0.67,1.62
2468,0,20,20200901093000 ,0.7,0.7,10,1,0.5,0.7,100,0.21,16,7,0.44,3.36
1292,0,20,20200901092000 ,0.5,0.9,2,2,0.5,0.7,20000,0.25,13,10,0.77,3.25
496,0,20,20200901091000 ,0.5,0.5,100,1,0.5,0.7,2000,0.16,4,2,0.5,0.64
1595,0,20,20200901091000 ,0.5,0.9,100,1,0.3,0.5,100,0.16,9,6,0.67,1.44
172,0,20,20200901091000 ,0.5,0.5,5,1,0.3,0.7,2000,0.13,25,15,0.6,3.25
1108,0,20,20200901092000 ,0.5,0.7,100,2,0.3,0.7,2000,0.12,27,15,0.56,3.24
2408,0,20,20200901092000 ,0.7,0.7,5,2,0.5,0.7,100,0.23,14,7,0.5,3.22
1900,0,20,20200901091000 ,0.7,0.5,5,1,0.5,0.5,100,0.16,8,5,0.62,1.28
1653,0,20,20200901101000 ,0.5,0.9,100,1,0.5,0.7,20000,0.32,10,2,0.2,3.2
1025,0,20,20200901092000 ,0.5,0.7,100,1,0.3,0.5,2000,0.11,29,17,0.59,3.19
125,0,20,20200901092000 ,0.5,0.5,2,2,0.5,0.5,2000,0.09,34,22,0.65,3.06
1505,0,20,20200901093000 ,0.5,0.9,10,1,0.5,0.7,2000,0.09,34,14,0.41,3.06
2046,0,20,20200901091000 ,0.7,0.5,10,2,0.3,0.5,100,0.21,14,9,0.64,2.94
1437,0,20,20200901093000 ,0.5,0.9,5,2,0.5,0.7,20000,0.22,13,9,0.69,2.86
1708,0,20,20200901093000 ,0.5,0.9,100,2,0.5,0.5,2000,0.22,13,8,0.62,2.86
1428,0,20,20200901092000 ,0.5,0.9,5,2,0.5,0.7,100,0.06,47,32,0.68,2.82
1780,0,20,20200901101000 ,0.7,0.5,2,1,0.5,0.5,20000,0.15,2,1,0.5,0.3
2220,0,20,20200901101000 ,0.7,0.7,2,1,0.5,0.5,20000,0.15,2,1,0.5,0.3
2439,0,20,20200901091000 ,0.7,0.7,10,1,0.3,0.7,100,0.15,9,5,0.56,1.35
204,0,20,20200901091000 ,0.5,0.5,5,1,0.5,0.7,100,0.2,14,7,0.5,2.8
461,0,20,20200901092000 ,0.5,0.5,100,1,0.3,0.7,2000,0.1,28,16,0.57,2.8
1033,0,20,20200901092000 ,0.5,0.7,100,1,0.3,0.7,100,0.09,31,16,0.52,2.79
566,0,20,20200901093000 ,0.5,0.5,100,2,0.5,0.7,100,0.18,15,9,0.6,2.7
2879,0,20,20200901091000 ,0.7,0.9,10,1,0.3,0.7,100,0.14,9,3,0.33,1.26
137,0,20,20200901092000 ,0.5,0.5,2,2,0.5,0.7,2000,0.08,33,22,0.67,2.64
2100,0,20,20200901091000 ,0.7,0.5,100,1,0.3,0.5,100,0.13,4,2,0.5,0.52
2540,0,20,20200901091000 ,0.7,0.7,100,1,0.3,0.5,100,0.13,4,2,0.5,0.52
2576,0,20,20200901091000 ,0.7,0.7,100,2,0.3,0.5,100,0.13,4,2,0.5,0.52
3016,0,20,20200901091000 ,0.7,0.9,100,2,0.3,0.5,100,0.13,4,2,0.5,0.52
1782,0,20,20200901092000 ,0.7,0.5,2,1,0.5,0.7,100,0.12,22,12,0.55,2.64
2718,0,20,20200901092000 ,0.7,0.9,2,2,0.5,0.5,100,0.09,29,19,0.66,2.61
1712,0,20,20200901093000 ,0.5,0.9,100,2,0.5,0.5,20000,0.12,4,3,0.75,0.48
1130,0,20,20200901101000 ,0.5,0.7,100,2,0.5,0.5,100,0.1,26,14,0.54,2.6
2124,0,20,20200901091000 ,0.7,0.5,100,1,0.5,0.7,100,0.12,3,2,0.67,0.36
1221,0,20,20200901093000 ,0.5,0.9,2,1,0.5,0.7,20000,0.15,17,8,0.47,2.55
2399,0,20,20200901091000 ,0.7,0.7,5,2,0.5,0.5,100,0.12,8,5,0.62,0.96
2877,0,20,20200901093000 ,0.7,0.9,10,1,0.3,0.5,20000,0.12,4,3,0.75,0.48
701,0,20,20200901092000 ,0.5,0.7,2,2,0.5,0.5,2000,0.07,36,25,0.69,2.52
856,0,20,20200901091000 ,0.5,0.7,5,2,0.5,0.7,2000,0.25,10,5,0.5,2.5
934,0,20,20200901093000 ,0.5,0.7,10,1,0.5,0.7,20000,0.25,10,4,0.4,2.5
2938,0,20,20200901091000 ,0.7,0.9,10,2,0.3,0.7,100,0.22,11,7,0.64,2.42
554,0,20,20200901093000 ,0.5,0.5,100,2,0.5,0.5,100,0.15,16,10,0.62,2.4
2926,0,20,20200901091000 ,0.7,0.9,10,2,0.3,0.5,100,0.15,16,11,0.69,2.4
516,0,20,20200901091000 ,0.5,0.5,100,2,0.3,0.5,100,0.23,10,7,0.7,2.3
1361,0,20,20200901093000 ,0.5,0.9,5,1,0.5,0.7,2000,0.05,45,23,0.51,2.25
1901,0,20,20200901092000 ,0.7,0.5,5,1,0.5,0.5,100,0.14,16,10,0.62,2.24
412,0,20,20200901091000 ,0.5,0.5,10,2,0.5,0.5,2000,0.1,8,5,0.62,0.8
424,0,20,20200901091000 ,0.5,0.5,10,2,0.5,0.7,2000,0.1,8,5,0.62,0.8
997,0,20,20200901092000 ,0.5,0.7,10,2,0.5,0.7,100,0.08,28,18,0.64,2.24
316,0,20,20200901091000 ,0.5,0.5,10,1,0.3,0.7,2000,0.11,19,11,0.58,2.09
1666,0,20,20200901091000 ,0.5,0.9,100,2,0.3,0.5,100,0.16,13,10,0.77,2.08
2782,0,20,20200901093000 ,0.7,0.9,5,1,0.5,0.5,100,0.09,23,9,0.39,2.07
1607,0,20,20200901091000 ,0.5,0.9,100,1,0.3,0.7,100,0.1,7,3,0.43,0.7
1687,0,20,20200901092000 ,0.5,0.9,100,2,0.3,0.7,20000,0.11,18,11,0.61,1.98
1670,0,20,20200901091000 ,0.5,0.9,100,2,0.3,0.5,2000,0.17,11,8,0.73,1.87
1709,0,20,20200901101000 ,0.5,0.9,100,2,0.5,0.5,2000,0.08,23,14,0.61,1.84
646,0,20,20200901093000 ,0.5,0.7,2,1,0.5,0.7,20000,0.1,18,10,0.56,1.8
1678,0,20,20200901091000 ,0.5,0.9,100,2,0.3,0.7,100,0.16,11,8,0.73,1.76
1024,0,20,20200901091000 ,0.5,0.7,100,1,0.3,0.5,2000,0.09,9,6,0.67,0.81
985,0,20,20200901092000 ,0.5,0.7,10,2,0.5,0.5,100,0.06,29,19,0.66,1.74
64,0,20,20200901091000 ,0.5,0.5,2,1,0.5,0.7,2000,0.14,12,6,0.5,1.68
2380,0,20,20200901091000 ,0.7,0.7,5,2,0.3,0.7,100,0.12,14,8,0.57,1.68
1419,0,20,20200901091000 ,0.5,0.9,5,2,0.5,0.5,2000,0.15,11,7,0.64,1.65
2400,0,20,20200901092000 ,0.7,0.7,5,2,0.5,0.5,100,0.1,16,10,0.62,1.6
2959,0,20,20200901093000 ,0.7,0.9,10,2,0.5,0.5,100,0.1,16,9,0.56,1.6
3000,0,20,20200901092000 ,0.7,0.9,100,1,0.5,0.5,100,0.09,6,4,0.67,0.54
3001,0,20,20200901093000 ,0.7,0.9,100,1,0.5,0.5,100,0.09,6,4,0.67,0.54
3036,0,20,20200901092000 ,0.7,0.9,100,2,0.5,0.5,100,0.09,6,4,0.67,0.54
2791,0,20,20200901101000 ,0.7,0.9,5,1,0.5,0.7,100,0.05,32,8,0.25,1.6
778,0,20,20200901093000 ,0.5,0.7,5,1,0.5,0.5,20000,0.11,14,8,0.57,1.54
1075,0,20,20200901101000 ,0.5,0.7,100,1,0.5,0.7,2000,0.07,22,12,0.55,1.54
2350,0,20,20200901093000 ,0.7,0.7,5,1,0.5,0.7,100,0.07,22,11,0.5,1.54
1582,0,20,20200901101000 ,0.5,0.9,10,2,0.5,0.7,20000,0.09,17,11,0.65,1.53
2661,0,20,20200901091000 ,0.7,0.9,2,1,0.5,0.7,100,0.08,7,3,0.43,0.56
196,0,20,20200901091000 ,0.5,0.5,5,1,0.5,0.5,2000,0.15,10,5,0.5,1.5
1036,0,20,20200901091000 ,0.5,0.7,100,1,0.3,0.7,2000,0.07,7,4,0.57,0.49
1078,0,20,20200901101000 ,0.5,0.7,100,1,0.5,0.7,20000,0.15,10,5,0.5,1.5
1041,0,20,20200901092000 ,0.5,0.7,100,1,0.3,0.7,20000,0.1,15,10,0.67,1.5
1096,0,20,20200901092000 ,0.5,0.7,100,2,0.3,0.5,2000,0.05,30,18,0.6,1.5
2063,0,20,20200901092000 ,0.7,0.5,10,2,0.3,0.7,2000,0.07,5,4,0.8,0.35
1493,0,20,20200901093000 ,0.5,0.9,10,1,0.5,0.5,2000,0.04,37,21,0.57,1.48
409,0,20,20200901092000 ,0.5,0.5,10,2,0.5,0.5,100,0.05,29,19,0.66,1.45
1612,0,20,20200901092000 ,0.5,0.9,100,1,0.3,0.7,2000,0.05,29,14,0.48,1.45
421,0,20,20200901092000 ,0.5,0.5,10,2,0.5,0.7,100,0.05,28,19,0.68,1.4
2880,0,20,20200901092000 ,0.7,0.9,10,1,0.3,0.7,100,0.04,34,14,0.41,1.36
1293,0,20,20200901093000 ,0.5,0.9,2,2,0.5,0.7,20000,0.07,19,14,0.74,1.33
2427,0,20,20200901091000 ,0.7,0.7,10,1,0.3,0.5,100,0.09,14,9,0.64,1.26
2960,0,20,20200901101000 ,0.7,0.9,10,2,0.5,0.5,100,0.05,25,14,0.56,1.25
1638,0,20,20200901101000 ,0.5,0.9,100,1,0.5,0.5,2000,0.05,23,11,0.48,1.15
2288,0,20,20200901092000 ,0.7,0.7,2,2,0.5,0.7,100,0.05,23,14,0.61,1.15
1143,0,20,20200901091000 ,0.5,0.7,100,2,0.5,0.7,2000,0.05,4,2,0.5,0.2
1671,0,20,20200901092000 ,0.5,0.9,100,2,0.3,0.5,2000,0.03,38,26,0.68,1.14
1280,0,20,20200901092000 ,0.5,0.9,2,2,0.5,0.5,20000,0.08,14,11,0.79,1.12
2028,0,20,20200901093000 ,0.7,0.5,10,1,0.5,0.7,100,0.07,16,8,0.5,1.12
2287,0,20,20200901091000 ,0.7,0.7,2,2,0.5,0.7,100,0.11,10,6,0.6,1.1
2469,0,20,20200901101000 ,0.7,0.7,10,1,0.5,0.7,100,0.04,26,12,0.46,1.04
567,0,20,20200901101000 ,0.5,0.5,100,2,0.5,0.7,100,0.04,25,13,0.52,1
1416,0,20,20200901092000 ,0.5,0.9,5,2,0.5,0.5,100,0.02,50,35,0.7,1
2867,0,20,20200901091000 ,0.7,0.9,10,1,0.3,0.5,100,0.07,14,9,0.64,0.98
1679,0,20,20200901092000 ,0.5,0.9,100,2,0.3,0.7,100,0.02,45,30,0.67,0.9
1968,0,20,20200901092000 ,0.7,0.5,5,2,0.5,0.7,100,0.06,15,10,0.67,0.9
844,0,20,20200901091000 ,0.5,0.7,5,2,0.5,0.5,2000,0.08,11,7,0.64,0.88
1366,0,20,20200901101000 ,0.5,0.9,5,1,0.5,0.7,20000,0.04,21,8,0.38,0.84
820,0,20,20200901091000 ,0.5,0.7,5,2,0.3,0.7,2000,0.03,28,18,0.64,0.84
853,0,20,20200901092000 ,0.5,0.7,5,2,0.5,0.7,100,0.02,41,28,0.68,0.82
1599,0,20,20200901091000 ,0.5,0.9,100,1,0.3,0.5,2000,0.04,9,6,0.67,0.36
1856,0,20,20200901101000 ,0.7,0.5,2,2,0.5,0.7,20000,0.04,2,1,0.5,0.08
2296,0,20,20200901101000 ,0.7,0.7,2,2,0.5,0.7,20000,0.04,2,1,0.5,0.08
1960,0,20,20200901092000 ,0.7,0.5,5,2,0.5,0.5,100,0.05,16,11,0.69,0.8
555,0,20,20200901101000 ,0.5,0.5,100,2,0.5,0.5,100,0.03,26,14,0.54,0.78
357,0,20,20200901092000 ,0.5,0.5,10,1,0.5,0.7,20000,0.03,5,3,0.6,0.15
2901,0,20,20200901101000 ,0.7,0.9,10,1,0.5,0.5,100,0.03,25,9,0.36,0.75
1869,0,20,20200901091000 ,0.7,0.5,5,1,0.3,0.5,100,0.03,24,14,0.58,0.72
922,0,20,20200901093000 ,0.5,0.7,10,1,0.5,0.5,20000,0.06,11,6,0.55,0.66
1438,0,20,20200901101000 ,0.5,0.9,5,2,0.5,0.7,20000,0.03,22,15,0.68,0.66
348,0,20,20200901091000 ,0.5,0.5,10,1,0.5,0.7,100,0.05,12,8,0.67,0.6
712,0,20,20200901091000 ,0.5,0.7,2,2,0.5,0.7,2000,0.04,15,10,0.67,0.6
1959,0,20,20200901091000 ,0.7,0.5,5,2,0.5,0.5,100,0.03,8,5,0.62,0.24
1967,0,20,20200901091000 ,0.7,0.5,5,2,0.5,0.7,100,0.03,8,5,0.62,0.24
1928,0,20,20200901091000 ,0.7,0.5,5,2,0.3,0.5,100,0.02,24,14,0.58,0.48
2980,0,20,20200901091000 ,0.7,0.9,100,1,0.3,0.5,100,0.03,4,1,0.25,0.12
273,0,20,20200901092000 ,0.5,0.5,5,2,0.5,0.5,20000,0.02,8,4,0.5,0.16
285,0,20,20200901092000 ,0.5,0.5,5,2,0.5,0.7,20000,0.02,8,4,0.5,0.16
2368,0,20,20200901091000 ,0.7,0.7,5,2,0.3,0.5,100,0.02,24,14,0.58,0.48
69,0,20,20200901092000 ,0.5,0.5,2,1,0.5,0.7,20000,0.04,11,6,0.55,0.44
2939,0,20,20200901092000 ,0.7,0.9,10,2,0.3,0.7,100,0.01,41,26,0.63,0.41
268,0,20,20200901091000 ,0.5,0.5,5,2,0.5,0.5,2000,0.04,10,6,0.6,0.4
280,0,20,20200901091000 ,0.5,0.5,5,2,0.5,0.7,2000,0.04,10,6,0.6,0.4
1501,0,20,20200901093000 ,0.5,0.9,10,1,0.5,0.7,100,0.01,40,15,0.37,0.4
1353,0,20,20200901093000 ,0.5,0.9,5,1,0.5,0.5,20000,0.03,13,7,0.54,0.39
2842,0,20,20200901101000 ,0.7,0.9,5,2,0.5,0.5,100,0.01,37,24,0.65,0.37
1021,0,20,20200901092000 ,0.5,0.7,100,1,0.3,0.5,100,0.01,35,20,0.57,0.35
2000,0,20,20200901092000 ,0.7,0.5,10,1,0.3,0.7,100,0.01,35,23,0.66,0.35
2527,0,20,20200901093000 ,0.7,0.7,10,2,0.5,0.7,100,0.02,16,7,0.44,0.32
449,0,20,20200901092000 ,0.5,0.5,100,1,0.3,0.5,2000,0.01,31,19,0.61,0.31
1772,0,20,20200901092000 ,0.7,0.5,2,1,0.5,0.5,100,0.01,25,16,0.64,0.25
640,0,20,20200901091000 ,0.5,0.7,2,1,0.5,0.7,2000,0.02,11,7,0.64,0.22
964,0,20,20200901091000 ,0.5,0.7,10,2,0.3,0.7,2000,0.01,20,12,0.6,0.2
1510,0,20,20200901101000 ,0.5,0.9,10,1,0.5,0.7,20000,0.01,17,5,0.29,0.17
1616,0,20,20200901092000 ,0.5,0.9,100,1,0.3,0.7,20000,0.01,16,6,0.37,0.16
1062,0,20,20200901093000 ,0.5,0.7,100,1,0.5,0.5,2000,0.01,14,9,0.64,0.14
214,0,20,20200901093000 ,0.5,0.5,5,1,0.5,0.7,20000,0.01,13,7,0.54,0.13
2051,0,20,20200901092000 ,0.7,0.5,10,2,0.3,0.5,2000,0.01,6,5,0.83,0.06
2136,0,20,20200901091000 ,0.7,0.5,100,2,0.3,0.5,100,0.01,4,2,0.5,0.04
2143,0,20,20200901091000 ,0.7,0.5,100,2,0.3,0.7,100,0.01,4,2,0.5,0.04
2221,0,20,20200901091000 ,0.7,0.7,2,1,0.5,0.7,100,0.01,8,4,0.5,0.08
2727,0,20,20200901091000 ,0.7,0.9,2,2,0.5,0.7,100,0.01,9,5,0.56,0.09
1559,0,20,20200901091000 ,0.5,0.9,10,2,0.5,0.5,100,0.01,13,9,0.69,0.13
1215,0,20,20200901091000 ,0.5,0.9,2,1,0.5,0.7,2000,0.01,12,8,0.67,0.12
2987,0,20,20200901091000 ,0.7,0.9,100,1,0.3,0.7,100,0.01,3,0,0,0.03
61,0,20,20200901092000 ,0.5,0.5,2,1,0.5,0.7,100,0,53,36,0.68,0
201,0,20,20200901092000 ,0.5,0.5,5,1,0.5,0.5,20000,0,8,4,0.5,0
212,0,20,20200901091000 ,0.5,0.5,5,1,0.5,0.7,20000,0,2,1,0.5,0
244,0,20,20200901091000 ,0.5,0.5,5,2,0.3,0.7,2000,0,27,17,0.63,0
388,0,20,20200901091000 ,0.5,0.5,10,2,0.3,0.7,2000,0,20,13,0.65,0
473,0,20,20200901092000 ,0.5,0.5,100,1,0.5,0.3,2000,0,15,10,0.67,0
498,0,20,20200901093000 ,0.5,0.5,100,1,0.5,0.7,2000,0,13,8,0.62,0
545,0,20,20200901092000 ,0.5,0.5,100,2,0.5,0.3,2000,0,15,10,0.67,0
637,0,20,20200901092000 ,0.5,0.7,2,1,0.5,0.7,100,0,54,38,0.7,0
861,0,20,20200901092000 ,0.5,0.7,5,2,0.5,0.7,20000,0,8,4,0.5,0
1049,0,20,20200901092000 ,0.5,0.7,100,1,0.5,0.3,2000,0,15,10,0.67,0
1120,0,20,20200901092000 ,0.5,0.7,100,2,0.5,0.3,2000,0,15,10,0.67,0
1212,0,20,20200901092000 ,0.5,0.9,2,1,0.5,0.7,100,0,62,41,0.66,0
1624,0,20,20200901092000 ,0.5,0.9,100,1,0.5,0.3,2000,0,15,10,0.67,0
1695,0,20,20200901092000 ,0.5,0.9,100,2,0.5,0.3,2000,0,15,10,0.67,0
1838,0,20,20200901092000 ,0.7,0.5,2,2,0.5,0.5,100,0,25,18,0.72,0
1848,0,20,20200901092000 ,0.7,0.5,2,2,0.5,0.7,100,0,24,17,0.71,0
1940,0,20,20200901091000 ,0.7,0.5,5,2,0.3,0.7,100,0,15,10,0.67,0
2761,0,20,20200901091000 ,0.7,0.9,5,1,0.3,0.7,100,0,11,5,0.45,0
2808,0,20,20200901091000 ,0.7,0.9,5,2,0.3,0.5,100,0,28,18,0.64,0
2841,0,20,20200901093000 ,0.7,0.9,5,2,0.5,0.5,100,0,25,17,0.68,0
1569,0,20,20200901093000 ,0.5,0.9,10,2,0.5,0.5,20000,-0.01,10,8,0.8,-0.1
1771,0,20,20200901091000 ,0.7,0.5,2,1,0.5,0.5,100,-0.01,11,7,0.64,-0.11
2820,0,20,20200901091000 ,0.7,0.9,5,2,0.3,0.7,100,-0.01,18,13,0.72,-0.18
1910,0,20,20200901093000 ,0.7,0.5,5,1,0.5,0.7,100,-0.01,22,12,0.55,-0.22
2309,0,20,20200901091000 ,0.7,0.7,5,1,0.3,0.5,100,-0.01,23,13,0.57,-0.23
2321,0,20,20200901091000 ,0.7,0.7,5,1,0.3,0.7,100,-0.02,12,7,0.58,-0.24
628,0,20,20200901091000 ,0.5,0.7,2,1,0.5,0.5,2000,-0.02,13,9,0.69,-0.26
1145,0,20,20200901093000 ,0.5,0.7,100,2,0.5,0.7,2000,-0.02,13,7,0.54,-0.26
2211,0,20,20200901091000 ,0.7,0.7,2,1,0.5,0.5,100,-0.03,10,6,0.6,-0.3
912,0,20,20200901091000 ,0.5,0.7,10,1,0.5,0.5,100,-0.03,11,8,0.73,-0.33
2440,0,20,20200901092000 ,0.7,0.7,10,1,0.3,0.7,100,-0.01,34,21,0.62,-0.34
2059,0,20,20200901092000 ,0.7,0.5,10,2,0.3,0.7,100,-0.01,36,25,0.69,-0.36
60,0,20,20200901091000 ,0.5,0.5,2,1,0.5,0.7,100,-0.02,20,13,0.65,-0.4
791,0,20,20200901101000 ,0.5,0.7,5,1,0.5,0.7,20000,-0.02,21,10,0.48,-0.42
1287,0,20,20200901091000 ,0.5,0.9,2,2,0.5,0.7,2000,-0.03,14,10,0.71,-0.42
1425,0,20,20200901093000 ,0.5,0.9,5,2,0.5,0.5,20000,-0.03,14,11,0.79,-0.42
2749,0,20,20200901091000 ,0.7,0.9,5,1,0.3,0.5,100,-0.02,22,12,0.55,-0.44
1749,0,20,20200901091000 ,0.7,0.5,2,1,0.3,0.7,100,-0.02,24,15,0.62,-0.48
892,0,20,20200901091000 ,0.5,0.7,10,1,0.3,0.7,2000,-0.03,16,10,0.62,-0.48
2278,0,20,20200901092000 ,0.7,0.7,2,2,0.5,0.5,100,-0.02,25,17,0.68,-0.5
2342,0,20,20200901093000 ,0.7,0.7,5,1,0.5,0.5,100,-0.02,25,15,0.6,-0.5
469,0,20,20200901092000 ,0.5,0.5,100,1,0.5,0.3,100,-0.03,21,13,0.62,-0.63
541,0,20,20200901092000 ,0.5,0.5,100,2,0.5,0.3,100,-0.03,21,13,0.62,-0.63
1045,0,20,20200901092000 ,0.5,0.7,100,1,0.5,0.3,100,-0.03,21,13,0.62,-0.63
1116,0,20,20200901092000 ,0.5,0.7,100,2,0.5,0.3,100,-0.03,21,13,0.62,-0.63
1620,0,20,20200901092000 ,0.5,0.9,100,1,0.5,0.3,100,-0.03,21,13,0.62,-0.63
1691,0,20,20200901092000 ,0.5,0.9,100,2,0.5,0.3,100,-0.03,21,13,0.62,-0.63
748,0,20,20200901091000 ,0.5,0.7,5,1,0.3,0.7,2000,-0.03,22,14,0.64,-0.66
28,0,20,20200901091000 ,0.5,0.5,2,1,0.3,0.7,2000,-0.02,34,23,0.68,-0.68
2351,0,20,20200901101000 ,0.7,0.7,5,1,0.5,0.7,100,-0.02,34,17,0.5,-0.68
457,0,20,20200901092000 ,0.5,0.5,100,1,0.3,0.7,100,-0.02,36,20,0.56,-0.72
304,0,20,20200901091000 ,0.5,0.5,10,1,0.3,0.5,2000,-0.03,29,19,0.66,-0.87
376,0,20,20200901091000 ,0.5,0.5,10,2,0.3,0.5,2000,-0.03,29,19,0.66,-0.87
1349,0,20,20200901093000 ,0.5,0.9,5,1,0.5,0.5,2000,-0.02,49,32,0.65,-0.98
1104,0,20,20200901092000 ,0.5,0.7,100,2,0.3,0.7,100,-0.03,35,19,0.54,-1.05
160,0,20,20200901091000 ,0.5,0.5,5,1,0.3,0.5,2000,-0.03,38,23,0.61,-1.14
232,0,20,20200901091000 ,0.5,0.5,5,2,0.3,0.5,2000,-0.03,38,23,0.61,-1.14
277,0,20,20200901092000 ,0.5,0.5,5,2,0.5,0.7,100,-0.03,40,28,0.7,-1.2
265,0,20,20200901092000 ,0.5,0.5,5,2,0.5,0.5,100,-0.03,43,30,0.7,-1.29
1980,0,20,20200901092000 ,0.7,0.5,10,1,0.3,0.3,2000,-0.03,8,6,0.75,-0.24
2039,0,20,20200901092000 ,0.7,0.5,10,2,0.3,0.3,2000,-0.03,8,6,0.75,-0.24
841,0,20,20200901092000 ,0.5,0.7,5,2,0.5,0.5,100,-0.03,45,32,0.71,-1.35
2420,0,20,20200901092000 ,0.7,0.7,10,1,0.3,0.3,2000,-0.03,8,6,0.75,
2460,0,20,20200901093000 ,0.7,0.7,10,1,0.5,0.5,100,-0.03,17,10,0.59,
2479,0,20,20200901092000 ,0.7,0.7,10,2,0.3,0.3,2000,-0.03,8,6,0.75,
2560,0,20,20200901092000 ,0.7,0.7,100,1,0.5,0.5,100,-0.03,6,4,0.67,
2600,0,20,20200901091000 ,0.7,0.7,100,2,0.5,0.7,100,-0.03,3,2,0.67,
2663,0,20,20200901093000 ,0.7,0.9,2,1,0.5,0.7,100,-0.03,38,18,0.47,
2717,0,20,20200901091000 ,0.7,0.9,2,2,0.5,0.5,100,-0.03,11,7,0.64,
2860,0,20,20200901092000 ,0.7,0.9,10,1,0.3,0.3,2000,-0.03,8,6,0.75,
3043,0,20,20200901101000 ,0.7,0.9,100,2,0.5,0.7,100,-0.03,9,4,0.44,
192,0,20,20200901091000 ,0.5,0.5,5,1,0.5,0.5,100,-0.04,17,11,0.65,
749,0,20,20200901092000 ,0.5,0.7,5,1,0.3,0.7,2000,-0.04,83,54,0.65,
926,0,20,20200901093000 ,0.5,0.7,10,1,0.5,0.7,100,-0.04,41,25,0.61,
935,0,20,20200901101000 ,0.5,0.7,10,1,0.5,0.7,20000,-0.04,17,7,0.41,
952,0,20,20200901091000 ,0.5,0.7,10,2,0.3,0.5,2000,-0.04,29,19,0.66,
1489,0,20,20200901093000 ,0.5,0.9,10,1,0.5,0.5,100,-0.04,45,23,0.51,
1573,0,20,20200901093000 ,0.5,0.9,10,2,0.5,0.7,100,-0.04,52,39,0.75,
1577,0,20,20200901093000 ,0.5,0.9,10,2,0.5,0.7,2000,-0.04,39,30,0.77,
1608,0,20,20200901092000 ,0.5,0.9,100,1,0.3,0.7,100,-0.04,37,16,0.43,
1611,0,20,20200901091000 ,0.5,0.9,100,1,0.3,0.7,2000,-0.04,7,3,0.43,
2125,0,20,20200901092000 ,0.7,0.5,100,1,0.5,0.7,100,-0.04,5,3,0.6,
2277,0,20,20200901091000 ,0.7,0.7,2,2,0.5,0.5,100,-0.04,11,8,0.73,
2651,0,20,20200901091000 ,0.7,0.9,2,1,0.5,0.5,100,-0.04,9,6,0.67,
2762,0,20,20200901092000 ,0.7,0.9,5,1,0.3,0.7,100,-0.04,46,25,0.54,
2783,0,20,20200901101000 ,0.7,0.9,5,1,0.5,0.5,100,-0.04,35,14,0.4,
129,0,20,20200901092000 ,0.5,0.5,2,2,0.5,0.5,20000,-0.05,12,7,0.58,
141,0,20,20200901092000 ,0.5,0.5,2,2,0.5,0.7,20000,-0.05,12,7,0.58,
168,0,20,20200901091000 ,0.5,0.5,5,1,0.3,0.7,100,-0.05,38,26,0.68,
